algorithm,run_id,seed,generation,evaluations,population_size,feasible_count,feasible_fraction,mean_total_constraint_violation,max_total_constraint_violation,non_dominated_count,hv_against_zero_reference,max_social_reliability,max_economic_efficiency,max_ecological_security,data_status
NSGA-II,4,2009039,29,1392,48,48,1.0,0.0,0.0,20,0.28336542711901624,0.6069992280761316,0.6419748451542309,0.7281556770716942,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,4,2009039,30,1440,48,48,1.0,0.0,0.0,18,0.2934227215142318,0.6208533535512243,0.6505140036836524,0.7281556770716942,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,1,48,48,0,0.0,0.45705115583569245,0.8989563466928583,6,0.21583195795127252,0.5509971269073054,0.5722582018326825,0.6872359114445554,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,2,96,48,0,0.0,0.2293779033910297,0.3628367403969559,6,0.22062892294771339,0.5591243663479502,0.5783700016343247,0.6872359114445554,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,3,144,48,1,0.020833333333333332,0.1182331640652952,0.23809046141292,1,0.17947731973948117,0.5060590314657692,0.5391870546908031,0.6577622402868677,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,4,192,48,2,0.041666666666666664,0.0604096827349781,0.12902043097038085,2,0.18073407653751875,0.5060590314657692,0.5391870546908031,0.6628604801539468,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,5,240,48,7,0.14583333333333334,0.028177354538943253,0.06039093788033001,5,0.18873429925865223,0.5301009664954516,0.5391870546908031,0.6628604801539468,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,6,288,48,17,0.3541666666666667,0.010863966669804112,0.028941592153121976,6,0.1891471140326674,0.5301009664954516,0.5391870546908031,0.6633731852121446,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,7,336,48,32,0.6666666666666666,0.0027398715259477715,0.012831995958018538,10,0.19761942021839193,0.5435145056538744,0.5444631360966246,0.6699293049314212,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,8,384,48,44,0.9166666666666666,0.00021843468730918988,0.0033839095893180016,15,0.19870647965185792,0.5435145056538744,0.5444631360966246,0.6742770015708605,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,9,432,48,48,1.0,0.0,0.0,19,0.19878492220994942,0.5435145056538744,0.5444631360966246,0.6742770015708605,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,10,480,48,48,1.0,0.0,0.0,11,0.2003912696915888,0.5435145056538744,0.5444631360966246,0.6796794424021992,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,11,528,48,48,1.0,0.0,0.0,13,0.20221175725022605,0.5448022025805551,0.5473849524773317,0.6796794424021992,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,12,576,48,48,1.0,0.0,0.0,7,0.2034052009872211,0.5448022025805551,0.5475896385128941,0.6824436273752681,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,13,624,48,48,1.0,0.0,0.0,6,0.209151450911374,0.5501119064247294,0.5579091292021036,0.6824436273752681,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,14,672,48,48,1.0,0.0,0.0,7,0.21828859394973682,0.5618091709559538,0.5674694285853237,0.6867602161547945,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,15,720,48,48,1.0,0.0,0.0,10,0.22302612117384002,0.5708597970170419,0.5674694285853237,0.6909656410222412,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,16,768,48,48,1.0,0.0,0.0,10,0.2307702550251082,0.5721492879640165,0.5861709273640795,0.6909656410222412,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,17,816,48,48,1.0,0.0,0.0,10,0.23985355624211666,0.5802388699384371,0.6001073132810218,0.6911476601790381,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,18,864,48,48,1.0,0.0,0.0,15,0.24047675394775592,0.580992305873243,0.6001073132810218,0.6912681174840178,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,19,912,48,48,1.0,0.0,0.0,10,0.24308515618730478,0.580992305873243,0.6051000568229938,0.6921833652958786,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,20,960,48,48,1.0,0.0,0.0,17,0.2533573686031344,0.5970325106922053,0.6051000568229938,0.7048615402130897,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,21,1008,48,48,1.0,0.0,0.0,18,0.2567287985342337,0.5970325106922053,0.6129327493521288,0.7048615402130897,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,22,1056,48,48,1.0,0.0,0.0,11,0.2584784993918894,0.5986540375510744,0.6146244985173047,0.7048615402130897,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,23,1104,48,48,1.0,0.0,0.0,16,0.26084111199543963,0.603504525343174,0.6146289784744726,0.7048615402130897,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,24,1152,48,48,1.0,0.0,0.0,14,0.271096804442959,0.6098531088883464,0.6327526462947084,0.7048615402130897,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,25,1200,48,48,1.0,0.0,0.0,18,0.27294730839708603,0.6098531088883464,0.6327526462947084,0.7104692666977861,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,26,1248,48,48,1.0,0.0,0.0,23,0.2821348181933456,0.6187513429428628,0.6405938627145726,0.7157532006621752,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,27,1296,48,48,1.0,0.0,0.0,17,0.28565217212242633,0.6249801907572513,0.6405938627145726,0.7169512075205489,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,28,1344,48,48,1.0,0.0,0.0,19,0.28753169595331274,0.6264226275312536,0.6405938627145726,0.7193706779693536,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,29,1392,48,48,1.0,0.0,0.0,24,0.2893950285896083,0.6264226275312536,0.6446584254847381,0.7196247385981258,经过处理的数据 / public-data surrogate; not author-run logs
NSGA-II,5,2009040,30,1440,48,48,1.0,0.0,0.0,17,0.2931278888859182,0.6288752394751967,0.6476379318294162,0.722336089252864,经过处理的数据 / public-data surrogate; not author-run logs
