algorithm,run_id,seed,elapsed_seconds,population,generations,function_evaluations,feasible_fraction,non_dominated_count,data_status,hypervolume,igd_to_pooled_reference,metric_population
MOEA/D,28,2009063,0.6162512000009883,48,30,1440,0.0,1,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.23253818982411742,0.3319583617414387,all_no_feasible
MOEA/D,29,2009064,0.5829553999938071,48,30,1440,1.0,30,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.2375307350794657,0.32332664476630485,feasible
MOEA/D,30,2009065,0.5839841000270098,48,30,1440,1.0,8,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.21614240093189138,0.35531461741230025,feasible
NSGA-II,1,2109036,0.10108960000798106,48,30,1440,1.0,18,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3715189547679224,0.16945584377674378,feasible
NSGA-II,2,2109037,0.09740579998469912,48,30,1440,1.0,27,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3733396783985018,0.1730457182939928,feasible
NSGA-II,3,2109038,0.10035490000154823,48,30,1440,1.0,22,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.40213100314335043,0.13649341385758526,feasible
NSGA-II,4,2109039,0.10322490002727136,48,30,1440,1.0,21,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3636395088226015,0.17772640260577444,feasible
NSGA-II,5,2109040,0.10260160002508201,48,30,1440,1.0,22,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.39235857071625563,0.15141663737606617,feasible
NSGA-II,6,2109041,0.10789680000743829,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3947171226396185,0.14481076742777968,feasible
NSGA-II,7,2109042,0.10008709999965504,48,30,1440,1.0,24,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.37417881402568687,0.16887847274466503,feasible
NSGA-II,8,2109043,0.09717379999347031,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35585269374163886,0.17661445213847463,feasible
NSGA-II,9,2109044,0.09994810001808219,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.39547188128839034,0.14586146887005016,feasible
NSGA-II,10,2109045,0.09897160000400618,48,30,1440,1.0,24,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.36011800299842855,0.18202636495346639,feasible
NSGA-II,11,2109046,0.09773790001054294,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3541984662930848,0.1864881782739661,feasible
NSGA-II,12,2109047,0.10007739998400211,48,30,1440,1.0,21,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.37526118027299227,0.16715504200565431,feasible
NSGA-II,13,2109048,0.10031690000323579,48,30,1440,1.0,25,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.36852586432919465,0.17419573006928604,feasible
NSGA-II,14,2109049,0.10306739999214187,48,30,1440,1.0,25,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35395595251877104,0.18828105203044646,feasible
NSGA-II,15,2109050,0.0993196000054013,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.37486238498540797,0.15683491507259098,feasible
NSGA-II,16,2109051,0.10422449998441152,48,30,1440,1.0,25,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3765392232210903,0.1623578842892341,feasible
NSGA-II,17,2109052,0.1006010000128299,48,30,1440,1.0,11,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3867625578217112,0.14892689946437002,feasible
NSGA-II,18,2109053,0.09883380000246689,48,30,1440,1.0,29,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3595223272682677,0.18066567739315367,feasible
NSGA-II,19,2109054,0.0983274000172969,48,30,1440,1.0,19,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3696703115829731,0.17220836348711846,feasible
NSGA-II,20,2109055,0.09948920001625083,48,30,1440,1.0,22,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.39221734168096495,0.15160868383310191,feasible
NSGA-II,21,2109056,0.10297279999940656,48,30,1440,1.0,18,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35405205126280426,0.18675929988883516,feasible
NSGA-II,22,2109057,0.10044089998700656,48,30,1440,1.0,20,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.379230960891152,0.15699612248017275,feasible
NSGA-II,23,2109058,0.10068880001199432,48,30,1440,1.0,13,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.38840756231163687,0.1473286679572612,feasible
NSGA-II,24,2109059,0.10418699998990633,48,30,1440,1.0,29,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.39385589914506314,0.15003325794952868,feasible
NSGA-II,25,2109060,0.10151700000278652,48,30,1440,1.0,19,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.41139390184549973,0.1277365535973295,feasible
NSGA-II,26,2109061,0.09997219999786466,48,30,1440,1.0,16,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3694211995371339,0.16325875287197336,feasible
NSGA-II,27,2109062,0.09820780000882223,48,30,1440,1.0,18,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.35932591421003685,0.179345209269852,feasible
NSGA-II,28,2109063,0.09752949999528937,48,30,1440,1.0,21,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.34140502395861694,0.193549580007632,feasible
NSGA-II,29,2109064,0.10501070000464097,48,30,1440,1.0,26,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3917683404294418,0.14261996079352512,feasible
NSGA-II,30,2109065,0.10244409998995252,48,30,1440,1.0,22,经过处理的数据 / newly executed 30-run surrogate verification; not original author-run logs,0.3775228706382786,0.16339174307430987,feasible
