algorithm,run_id,seed,solution_id,feasible,total_constraint_violation,total_supply_tonnes,capture_tonnes,aquaculture_tonnes,processed_tonnes,data_status,social_reliability,economic_efficiency,ecological_security,g_national_capture_tac,g_capture_share,g_national_processing_capacity,g_national_total_supply,g_regional_cold_storage,g_minimum_supply,g_fleet_power
NSGA-II,3,2009038,10,True,0.0,50521183.00410621,6047418.2842652965,44473764.719840914,14774339.262083434,经过处理的数据 / public-data surrogate; not author-run logs,0.5712857013084042,0.6259515934277889,0.7184739636917249,-0.5371495924974516,-0.16029935316887217,-0.4388745957969935,-0.35459189621634346,-0.05396826982959124,-0.18303980972406397,-0.49755481062362794
NSGA-II,3,2009038,11,True,0.0,51571922.95734537,6287779.347626619,45284143.609718755,14517508.617082605,经过处理的数据 / public-data surrogate; not author-run logs,0.5878989851052963,0.6354030304742406,0.7116633853393945,-0.5187531114050163,-0.15807746954040908,-0.4486289541429982,-0.3411686935028462,-0.0701895514869697,-0.19968477200012213,-0.48179033847804265
NSGA-II,3,2009038,12,True,0.0,49373572.30706866,5914474.324562895,43459097.98250576,14121506.513599321,经过处理的数据 / public-data surrogate; not author-run logs,0.571003512769009,0.5970357758880452,0.7217944520594143,-0.5473247057492274,-0.1602097144646725,-0.46366900679378353,-0.3692526226644285,-0.01550601834686316,-0.16405086058375096,-0.5061136065283762
NSGA-II,3,2009038,13,True,0.0,54034889.64227885,7775110.536174045,46259779.10610481,15247185.60225354,经过处理的数据 / public-data surrogate; not author-run logs,0.6088891675079603,0.6633483141038233,0.6704797136786388,-0.4049174522276784,-0.13610943988880628,-0.42091601984667737,-0.3097042945461542,-0.028178766411820377,-0.23616397566016523,-0.39849466047345716
NSGA-II,3,2009038,14,True,0.0,49887313.50153621,5808589.937645169,44078723.56389104,14618078.094085937,经过处理的数据 / public-data surrogate; not author-run logs,0.566606840489767,0.6196348392859049,0.7257144353616776,-0.5554287642630136,-0.16356578997852228,-0.4448093526411696,-0.3626895789975788,-0.07137426939656077,-0.1726594923030076,-0.5132748228313351
NSGA-II,3,2009038,15,True,0.0,49843881.77767041,6014171.283925176,43829710.49374524,14345579.675741477,经过处理的数据 / public-data surrogate; not author-run logs,0.5675803382071803,0.61421453758315,0.7188393714268659,-0.5396942135129519,-0.15933982929436555,-0.4551587687758477,-0.3632444192621467,-0.021937963743965727,-0.1719385848778282,-0.5048307398221494
NSGA-II,3,2009038,16,True,0.0,54024959.482403964,6910941.836485647,47114017.64591831,14983332.656362638,经过处理的数据 / public-data surrogate; not author-run logs,0.61088482427584,0.6618760921418494,0.6958616435975828,-0.4710582111433347,-0.15207872245167434,-0.4309370832788101,-0.3098311523367685,-0.050126866232454104,-0.23602357733478818,-0.44049203165231865
NSGA-II,3,2009038,17,True,0.0,52246108.38279903,6816887.40617386,45429220.97662517,15038395.89200784,经过处理的数据 / public-data surrogate; not author-run logs,0.5888205457223398,0.6471649206333182,0.6973567108904986,-0.47825684192276974,-0.14952353740440158,-0.4288457965004271,-0.33255597481402877,-0.059762439264343326,-0.21001206486819313,-0.45006662053778335
NSGA-II,3,2009038,18,True,0.0,48085617.510084435,5730105.7834730875,42355511.726611346,13954813.669153474,经过处理的数据 / public-data surrogate; not author-run logs,0.5344151018985378,0.6070452962757033,0.7259006522889407,-0.5614356949950183,-0.16083534994073068,-0.4699999558845136,-0.38570624496407047,-0.06475895510616536,-0.1416602839436527,-0.5240897503857262
NSGA-II,3,2009038,19,True,0.0,48369792.643604524,5708614.7430089,42661177.90059563,13551083.44155393,经过处理的数据 / public-data surrogate; not author-run logs,0.557556246508105,0.5879482065735281,0.7256908816017786,-0.5630805517535435,-0.16197975573162407,-0.48533352059641666,-0.3820759076845027,-0.02335087769322075,-0.14670307594429532,-0.5196643337793642
NSGA-II,3,2009038,20,True,0.0,54041604.549842834,7837069.713383134,46204534.8364597,14694113.161566291,经过处理的数据 / public-data surrogate; not author-run logs,0.605259423166493,0.6616191466169856,0.6683882639206821,-0.40017529134650265,-0.1349808100876249,-0.441921561368973,-0.30961851160323306,-0.01844485009886787,-0.23625888565294217,-0.3945378993321118
NSGA-II,3,2009038,21,True,0.0,54017137.83251059,7765143.531985204,46251994.30052539,14625607.018567182,经过处理的数据 / public-data surrogate; not author-run logs,0.6100071718936022,0.6565613513159164,0.6711944884437661,-0.40568029543341266,-0.136246668306226,-0.44452340612824537,-0.30993107391274843,-0.0186493527825764,-0.23591295399662826,-0.39896630743681927
NSGA-II,3,2009038,22,True,0.0,49044643.6285533,5761257.185130641,43283386.44342267,13853269.800835626,经过处理的数据 / public-data surrogate; not author-run logs,0.5513089985202145,0.6116325951505368,0.7253430619772773,-0.5590514645228202,-0.16253034870098448,-0.4738565645045971,-0.3734546864732551,-0.07773140695011882,-0.1584443840066807,-0.5156843348389779
NSGA-II,3,2009038,23,True,0.0,52830698.35992473,6925464.996588598,45905233.36333612,15281441.452939216,经过处理的数据 / public-data surrogate; not author-run logs,0.5971860546814772,0.6538141202787042,0.6957491002789313,-0.46994665406957215,-0.14891210581001937,-0.41961499191430485,-0.325087837961474,-0.0393703161483443,-0.21875355501057214,-0.445467931956832
NSGA-II,3,2009038,24,True,0.0,53337529.21206273,7123173.894449203,46214355.31761353,14663257.343072606,经过处理的数据 / public-data surrogate; not author-run logs,0.6021218150454846,0.6522314073806714,0.6896482822869632,-0.4548146358032388,-0.146450996143289,-0.4430934569994407,-0.3186130739166405,-0.02970722873294196,-0.22617721724789652,-0.43413242960250764
NSGA-II,3,2009038,25,True,0.0,51391922.82876143,6805235.137849193,44586687.69091224,15312587.621231275,经过处理的数据 / public-data surrogate; not author-run logs,0.5819900827994718,0.6399933921494613,0.6966053340706394,-0.47914866995398653,-0.14758162054912158,-0.41843206887712325,-0.343468195113106,-0.06687776063272544,-0.19688166917737582,-0.4540061451270334
NSGA-II,3,2009038,26,True,0.0,48413094.247421965,5882103.221241624,42530991.02618034,14222455.79353211,经过处理的数据 / public-data surrogate; not author-run logs,0.5540928708395386,0.5924356397788022,0.7223816958747197,-0.5498022883570886,-0.15850181210933756,-0.45983498047954674,-0.3815227297035292,-0.012513535405585086,-0.1474662811456664,-0.514579479614322
NSGA-II,3,2009038,27,True,0.0,49799380.67157892,6241571.547415532,43557809.12416339,14239327.78604257,经过处理的数据 / public-data surrogate; not author-run logs,0.558745435522803,0.6216633295098766,0.7121338793713579,-0.5222897113476969,-0.15466567930677766,-0.45919418677302626,-0.36381292088445527,-0.06313273432007749,-0.17119862288658094,-0.49009570261523405
NSGA-II,3,2009038,28,True,0.0,49897037.98897073,6116430.697974109,43780607.29099661,14426240.553445507,经过处理的数据 / public-data surrogate; not author-run logs,0.5727888710116044,0.6098491336123009,0.7149803400941701,-0.5318675990406787,-0.15741896223727575,-0.4520952904840503,-0.36256534867235324,-0.033024814837260275,-0.17282073358496386,-0.4945992717887242
NSGA-II,3,2009038,29,True,0.0,50807260.17344457,6725677.001985678,44081583.17145889,14180664.251929106,经过处理的数据 / public-data surrogate; not author-run logs,0.5859899387504244,0.6116456929482026,0.6988069825713394,-0.48523779987251425,-0.14762370222236493,-0.4614222119122535,-0.35093726042953965,-0.041140732398766366,-0.187639814878808,-0.4636466029457452
NSGA-II,3,2009038,30,True,0.0,53587905.376182586,7467215.456970958,46120689.91921163,14809266.850600177,经过处理的数据 / public-data surrogate; not author-run logs,0.6069408877018558,0.6561847597733738,0.6793847688611004,-0.42848277484608754,-0.14065483611363921,-0.43754805544370734,-0.31541451846507695,-0.025996032935138635,-0.22979271180201155,-0.4153871302179769
NSGA-II,3,2009038,31,True,0.0,51358005.71951478,6756063.244187253,44601942.47532752,14779591.215338115,经过处理的数据 / public-data surrogate; not author-run logs,0.5851730967852388,0.6297068375989832,0.6987630323477725,-0.4829121323025921,-0.1484516045836236,-0.43867512803463804,-0.34390148617762684,-0.02627452786902984,-0.19635128541767022,-0.458737649519501
NSGA-II,3,2009038,32,True,0.0,49212248.57550794,6018685.807974574,43193562.76753336,14703108.804873481,经过处理的数据 / public-data surrogate; not author-run logs,0.5664972475870439,0.6051074641929817,0.7182041522197975,-0.5393486860171309,-0.15769943495388328,-0.44157990927223467,-0.3713135333060784,-0.012430118877788887,-0.1613105177124292,-0.5036113216192657
NSGA-II,3,2009038,33,True,0.0,48724225.94597693,5862123.627457915,42862102.31851902,13813324.200606873,经过处理的数据 / public-data surrogate; not author-run logs,0.5525899177856657,0.5999432466910667,0.7217841465384897,-0.551331463732403,-0.15968770126881948,-0.4753736875838007,-0.3775480223104932,-0.06362200815694219,-0.15291019038943,-0.5117571627191172
NSGA-II,3,2009038,34,True,0.0,53777914.77411394,7387912.255996178,46390002.51811777,14850662.653506242,经过处理的数据 / public-data surrogate; not author-run logs,0.6033554809661975,0.6604516942230033,0.6813786080933263,-0.4345523928486883,-0.14262181627852263,-0.4359758540595422,-0.31298714844070563,-0.01934028707992208,-0.2325140263737563,-0.41641426757497024
NSGA-II,3,2009038,35,True,0.0,50883526.64731702,6543106.720196599,44340419.927120425,14480901.04973501,经过处理的数据 / public-data surrogate; not author-run logs,0.5839765610285567,0.6160435548101777,0.7043314769664185,-0.4992111559976886,-0.15141011735393145,-0.4500192996373328,-0.3499629562395471,-0.03681760834017145,-0.18885741615206475,-0.47370414719164744
NSGA-II,3,2009038,36,True,0.0,53539477.62242788,7224508.574695997,46314969.04773189,14773072.15403791,经过处理的数据 / public-data surrogate; not author-run logs,0.6060637417227026,0.6544380998551208,0.6862058252946541,-0.44705879755265754,-0.14506202720831884,-0.43892272021742285,-0.31603318301057637,-0.02599536933109059,-0.22909604066233458,-0.4262782777478813
NSGA-II,3,2009038,37,True,0.0,51558928.67694093,6802547.153052334,44756381.52388859,14726350.720561858,经过处理的数据 / public-data surrogate; not author-run logs,0.5788872522630355,0.637528533639557,0.6972825538455041,-0.4793543998704741,-0.14806267454322253,-0.4406971876084266,-0.3413346954326738,-0.05271693665988808,-0.1994830703598547,-0.45805412254140776
